"POINT_ID","NUTS0","NUTS1","NUTS2","TH_LAT","TH_EW","TH_LONG","SURVEY_DATE","OBS_TYPE","GPS_PROJ","GPS_PREC","GPS_LAT","GPS_EW","GPS_LONG","GPS_ALT","OBS_DIST","OBS_DIR","LC1","LC1_SPECIES","LC1_PCT","LC2","LC2_SPECIES","LC2_PCT","OBS_RADIUS","LU1","LU2","AREA_SIZE","TREE_HEIGHT_SRV","FEATURE_WIDTH","LAND_MNGT","WM","WM_SOURCE","WM_TYPE","WM_DELIVERY","SOIL_TAKEN","SOIL_PLOUGH","SOIL_CROP","SOIL_STONES","TRANSECT","PHOTO_P","PHOTO_N","PHOTO_E","PHOTO_S","PHOTO_W"
44282278,"IT","ITI","ITI1",43.602353000000001,"E",11.321975,"29/06/09","3","WG",8,43.601509999999998,"E",11.322340000000001,243,100,1,"C10","C18",5,"8","",0,2,"U120","8",4,2,2,3,8,0,0,0,3,0,0,0,"PI( C10 )PI",8,1,1,1,1
44282288,"IT","ITI","ITI1",43.692566999999997,"E",11.324028999999999,"14/07/09","1","WG",4,43.692570000000003,"E",11.32404,204,1,1,"B82","",3,"E30","",5,2,"U111","8",3,0,0,2,5,0,0,0,1,1,2,2,"B82 E30 61 B82 E10",1,1,1,1,1
44282290,"IT","ITI","ITI1",43.710608999999998,"E",11.324441,"14/07/09","1","WG",8,43.710599999999999,"E",11.324450000000001,220,1,1,"C10","C18",5,"8","",0,2,"U120","8",3,2,2,2,8,0,0,0,1,2,1,1,"C10 23 B81 F00 01 24",1,1,1,1,1
44302226,"IT","ITI","ITI1",43.132815999999998,"E",11.335938000000001,"19/05/09","3","WG",7,43.133499999999998,"E",11.33778,285,180,1,"C10","C18",5,"8","",0,2,"U120","8",4,2,2,3,8,0,0,0,3,0,0,0,"PI( C10 )PI C10",8,1,1,1,1
44302276,"IT","ITI","ITI1",43.583989000000003,"E",11.346263,"29/06/09","1","WG",5,43.584299999999999,"E",11.34618,498,36,1,"C10","C18",5,"8","",0,2,"U120","8",4,2,2,2,8,0,0,0,3,0,0,0,"C10 PI( Bx1 C10 )PI",1,1,1,1,1
44302280,"IT","ITI","ITI1",43.620075999999997,"E",11.347098000000001,"29/06/09","1","WG",10,43.620069999999998,"E",11.34708,535,1,1,"C10","C18",5,"8","",0,2,"U120","8",4,2,2,2,8,0,0,0,3,0,0,0,"C10",1,1,1,1,1
45422118,"IT","ITI","ITI4",42.131011000000001,"E",12.664160000000001,"29/06/09","1","WG",5,42.130920000000003,"E",12.66446,50,27,1,"E20","",5,"8","",0,2,"U111","8",3,0,0,2,5,0,0,0,2,0,0,0,"E20 23 62 23 14 31 14 23 B54",1,1,1,1,1
45442116,"IT","ITI","ITI4",42.112313999999998,"E",12.687454000000001,"30/06/09","1","WG",3,42.112319999999997,"E",12.68745,140,1,1,"B75","B75I",4,"E10","",5,2,"U111","8",3,1,0,2,5,0,0,0,2,0,0,0,"B75 E10 61 B75 E10 61 B52 01",1,1,1,1,1
45462084,"IT","ITI","ITI4",41.822726000000003,"E",12.698725,"11/07/09","3","WG",6,41.823219999999999,"E",12.70045,280,154,1,"B81","",4,"8","",0,2,"U111","8",3,0,0,3,5,0,0,0,3,0,0,0,"PI( B81 E10 01 61 01 11 A B82 E10 )PI B81 E10 23 24 11 01 62 01 11 B82 E10 11 61",8,1,1,1,1
45462094,"IT","ITI","ITI4",41.913029000000002,"E",12.702712,"11/07/09","1","WG",4,41.913020000000003,"E",12.702730000000001,73,2,1,"E20","",5,"8","",0,2,"U111","8",4,0,0,1,5,0,0,0,3,0,0,0,"E20 01 62 01 23 E20 23 A",1,1,1,1,1
45462102,"IT","ITI","ITI4",41.985264999999998,"E",12.705913000000001,"30/06/09","1","WG",6,41.985259999999997,"E",12.705920000000001,111,1,1,"B81","",3,"E10","",5,2,"U111","8",2,1,0,2,5,0,0,0,1,2,4,1,"B81 E10 14 61 E20 61 E20 61 A B82 E10 23",1,1,1,1,1
45462120,"IT","ITI","ITI4",42.147779999999997,"E",12.713153,"29/06/09","1","WG",2,42.147770000000001,"E",12.71316,97,1,1,"B75","B75H",3,"F00","",4,2,"U111","8",1,0,0,2,5,0,0,0,1,1,1,1,"B75 E10 61 B75 E10 D20 62 10",1,1,1,1,1
41981912,"IT","ITG","ITG2",40.292986999999997,"E",8.5605349999999998,"26/05/09","1","WG",6,40.292990000000003,"E",8.5605499999999992,344,12,1,"E10","",5,"8","",0,2,"U111","8",3,1,0,2,5,0,0,0,2,0,0,0,"E10 51 E10 21 E20 21 E10 21 E20",1,1,1,1,1
42001916,"IT","ITG","ITG2",40.329523999999999,"E",8.5831359999999997,"26/05/09","1","WG",6,40.329509999999999,"E",8.5831199999999992,330,12,1,"D20","",5,"8","",0,2,"U400","8",3,0,0,2,8,0,0,0,1,2,3,2,"D20 51 24 21 10 01 62 01 21 E20 24 E20",1,1,1,1,1
42021918,"IT","ITG","ITG2",40.347956000000003,"E",8.6061560000000004,"26/05/09","1","WG",6,40.347949999999997,"E",8.6061099999999993,294,4,1,"E10","",5,"8","",0,2,"U111","8",3,1,0,1,5,0,0,0,3,0,0,0,"E10 21 E10",1,1,1,1,1
42041914,"IT","ITG","ITG2",40.312089999999998,"E",8.6303529999999995,"26/05/09","3","WG",4,40.311570000000003,"E",8.6279400000000006,378,213,1,"C10","C19",5,"8","",0,2,"U111","8",3,2,2,3,5,0,0,0,3,0,0,0,"PI( C10 G20 C10 E10 21 51 )PI",8,1,1,1,1
42241908,"IT","ITG","ITG2",40.260776,"E",8.8654119999999992,"12/06/09","1","WG",6,40.260770000000001,"E",8.8654299999999999,357,1,1,"E10","",5,"8","",0,2,"U111","8",3,1,0,1,5,0,0,0,3,0,0,0,"E10 51 21 14 51 D20 E20",1,1,1,1,1
42461920,"IT","ITG","ITG2",40.372013000000003,"E",9.1212300000000006,"02/07/09","3","WG",5,40.378900000000002,"E",9.1158800000000006,444,894,1,"E10","",5,"8","",0,2,"U111","8",3,1,0,3,5,0,0,0,3,0,0,0,"PI( E10 D20 E10 51 E10 51 E10 )PI",8,1,1,1,1
42061908,"IT","ITG","ITG2",40.258116999999999,"E",8.6549029999999991,"26/05/09","1","WG",4,40.258110000000002,"E",8.65489,274,1,1,"E20","",5,"8","",0,2,"U111","8",3,0,0,2,5,0,0,0,2,0,0,0,"E20 51 E20 23 E20",1,1,1,1,1
42081910,"IT","ITG","ITG2",40.276533999999998,"E",8.6779189999999993,"23/05/09","1","WG",5,40.276519999999998,"E",8.6779600000000006,551,13,1,"E20","",5,"8","",0,2,"U112","8",3,0,0,2,5,0,0,0,1,2,3,1,"E20 14 21 E20 21 F00 21 23 E20 21 14 E20",1,1,1,1,1
42081924,"IT","ITG","ITG2",40.403219,"E",8.6752970000000005,"19/06/09","1","WG",7,40.403210000000001,"E",8.6753099999999996,471,1,1,"E20","",5,"8","",0,2,"U111","8",3,0,0,2,5,0,0,0,3,0,0,0,"E20 51 E20 23 21 E20 21 E20 21 E20 51 E20",1,1,1,1,1
42101920,"IT","ITG","ITG2",40.367337999999997,"E",8.6994760000000007,"17/06/09","3","WG",5,40.371879999999997,"E",8.6982900000000001,343,516,1,"D10","",5,"8","",0,2,"U364","8",3,1,0,3,8,0,0,0,3,0,0,0,"PI( D10 14 E20 14 E20 )PI",8,1,1,1,1
41941900,"IT","ITG","ITG2",40.183695999999998,"E",8.5162479999999992,"31/05/09","1","WG",6,40.183680000000003,"E",8.5162300000000002,195,4,1,"B13","",5,"8","",0,1,"U111","8",1,0,0,2,5,0,0,0,3,0,0,0,"B13 D10",1,1,1,1,1
41961830,"IT","ITG","ITG2",39.550325999999998,"E",8.5538190000000007,"06/07/09","3","WG",6,39.549550000000004,"E",8.5542899999999999,304,98,1,"A21","",5,"8","",0,1,"U140","8",3,0,0,3,8,0,0,0,3,0,0,0,"PI( A C10 F00 C10 )PI",8,1,1,1,1
41961844,"IT","ITG","ITG2",39.677104999999997,"E",8.5510079999999995,"29/06/09","2","WG",7,39.677669999999999,"E",8.5530500000000007,34,187,1,"D10","",5,"8","",0,2,"U111","8",4,1,0,1,5,0,0,0,3,0,0,0,"D10 23 14 C10",1,1,1,1,1
41961848,"IT","ITG","ITG2",39.713324999999998,"E",8.5502020000000005,"29/06/09","1","WG",6,39.713270000000001,"E",8.5501699999999996,1,6,1,"B51","",5,"8","",0,1,"U111","8",2,0,0,1,1,4,8,4,3,0,0,0,"B51 31 23 C10 B16 61 B16",1,1,1,1,1
41961854,"IT","ITG","ITG2",39.767651000000001,"E",8.5489899999999999,"28/06/09","1","WG",6,39.767670000000003,"E",8.5489700000000006,2,3,1,"B16","",5,"8","",0,1,"U111","8",3,0,0,2,1,4,8,1,2,0,0,0,"B16 C10 B16 C10 B16 C10 F00",1,1,1,1,1
41961866,"IT","ITG","ITG2",39.876294000000001,"E",8.5465590000000002,"26/06/09","1","WG",5,39.876240000000003,"E",8.5462000000000007,1,30,1,"E20","",5,"8","",0,2,"U111","8",3,0,0,1,5,0,0,0,3,0,0,0,"E20 61 C10",1,1,1,1,1
41961872,"IT","ITG","ITG2",39.930610999999999,"E",8.5453390000000002,"26/06/09","1","WG",5,39.930639999999997,"E",8.5453299999999999,1,2,1,"E30","",5,"8","",0,2,"U112","8",2,0,0,2,5,0,0,0,2,0,0,0,"E30 B82 E10 22 14 62 01 23 B82 E10 E20 23 PI( B75 E10 )PI",1,1,1,1,1
41961884,"IT","ITG","ITG2",40.039234999999998,"E",8.5428909999999991,"28/05/09","1","WG",4,40.03922,"E",8.5428999999999995,64,2,1,"E20","",5,"8","",0,2,"U111","8",3,0,0,2,5,0,0,0,3,0,0,0,"E20 01 62 01 14 21 E20 14 21 E10",1,1,1,1,1
41981876,"IT","ITG","ITG2",39.967163999999997,"E",8.5678079999999994,"10/06/09","1","WG",5,39.967114000000002,"E",8.5678000000000001,7,3,1,"B81","",3,"F00","",2,2,"U111","8",3,0,0,2,5,0,0,0,3,0,0,0,"B81 E10 14 31 B17 14 61 14 B81 E10 31 01 62 B81 E10",1,1,1,1,1
41981894,"IT","ITG","ITG2",40.130090000000003,"E",8.5641839999999991,"08/05/09","3","WG",7,40.13091,"E",8.5655800000000006,413,146,1,"C10","C19",5,"8","",0,2,"U120","8",4,2,2,3,8,0,0,0,3,0,0,0,"PI( C10 51 C10 61 C10 D20 )PI",8,1,1,1,1
44322220,"IT","ITI","ITI1",43.078341000000002,"E",11.359199,"19/05/09","1","WG",9,43.078310000000002,"E",11.35886,107,30,1,"G20","",5,"8","",0,1,"U364","8",4,0,0,3,8,0,0,0,3,0,0,0,"G20 PI( C10 Bx1 )PI",1,1,1,1,1
44322272,"IT","ITI","ITI1",43.547575000000002,"E",11.370112000000001,"23/06/09","3","WG",5,43.545450000000002,"E",11.37229,755,300,1,"C10","C18",5,"8","",0,2,"U120","8",4,2,2,3,8,0,0,0,3,0,0,0,"PI( C10 )PI",8,1,1,1,1
44342224,"IT","ITI","ITI1",43.114113000000003,"E",11.38453,"19/05/09","3","WG",7,43.11345,"E",11.383660000000001,164,102,1,"C10","C18",5,"8","",0,2,"U120","8",4,2,2,3,8,0,0,0,3,0,0,0,"PI( C10 )PI",8,1,1,1,1
44342226,"IT","ITI","ITI1",43.132162999999998,"E",11.384954,"19/05/09","1","WG",8,43.132179999999998,"E",11.386189999999999,172,100,1,"C10","C18",5,"8","",0,2,"U120","8",4,2,2,2,8,0,0,0,2,0,0,0,"C10 G20 C10 23 61 PI( C10 )PI",1,1,1,1,1
44342284,"IT","ITI","ITI1",43.655501000000001,"E",11.397391000000001,"14/07/09","1","WG",6,43.655500000000004,"E",11.397500000000001,520,10,1,"D10","",5,"8","",0,2,"U400","8",3,2,2,2,8,0,0,0,3,0,0,0,"D10 62 C10",1,1,1,1,1
44342294,"IT","ITI","ITI1",43.745710000000003,"E",11.399566,"13/07/09","1","WG",9,43.745730000000002,"E",11.399559999999999,260,1,1,"C10","C18",5,"8","",0,2,"U120","8",4,2,2,2,8,0,0,0,3,0,0,0,"C10 D10 C10 61 C10",1,1,1,1,1
45482088,"IT","ITI","ITI4",41.858198999999999,"E",12.724303000000001,"11/07/09","3","WG",5,41.857590000000002,"E",12.722110000000001,80,193,1,"E20","",5,"8","",0,2,"U111","8",2,0,0,3,5,0,0,0,3,0,0,0,"PI( E20 B81 E10 )PI",8,1,1,1,1
45482098,"IT","ITI","ITI4",41.948498000000001,"E",12.728332,"03/07/09","3","WG",2,41.948819999999998,"E",12.72457,65,310,3,"A21","",3,"8","",0,1,"U400","8",1,0,0,3,8,0,0,0,3,0,0,0,"PI( A )PI A",8,1,1,1,1
45482110,"IT","ITI","ITI4",42.056846,"E",12.733188,"29/06/09","1","WG",5,42.057169999999999,"E",12.73297,157,39,1,"B75","B75H",3,"B81","",2,2,"U113","8",1,0,0,2,8,0,0,0,3,0,0,0,"B75 E10 B81 E10 24 31 E10 61 B81 E10 23 A 24 B81 E10 23 B81 E10 23 B81 E10 23 14",1,1,1,1,1
45482124,"IT","ITI","ITI4",42.183238000000003,"E",12.738883,"28/06/09","1","WG",6,42.183239999999998,"E",12.73889,210,1,1,"B73","",2,"B75","B75H",3,2,"U113","8",1,0,0,2,8,0,0,0,2,0,0,0,"B73 E30 B75 E30 61 B82 E10 61 B81 E10 14 61 C10 01 62 01 A B81 E10",1,1,1,1,1
45502104,"IT","ITI","ITI4",42.002017000000002,"E",12.754799,"30/06/09","3","WG",5,42.002980000000001,"E",12.75389,100,130,1,"B75","",4,"E10","",5,2,"U111","8",2,1,0,3,1,1,4,4,3,0,0,0,"PI( B75 E10 23 C10 F00 61 E10 23 A )PI",8,1,1,1,1
42121918,"IT","ITG","ITG2",40.349547000000001,"E",8.7232669999999999,"17/06/09","1","WG",5,40.349580000000003,"E",8.7232299999999992,601,5,1,"E20","",5,"8","",0,2,"U111","8",3,0,0,2,5,0,0,0,3,0,0,0,"E20 23 21 14 B55 51 21 14 E20",1,1,1,1,1
42141916,"IT","ITG","ITG2",40.331750999999997,"E",8.747045,"17/06/09","1","WG",5,40.33175,"E",8.7470400000000001,627,2,1,"E20","",5,"8","",0,2,"U111","8",3,0,0,2,5,0,0,0,2,0,0,0,"E20 23 E20 51 E20 51 E20",1,1,1,1,1
42181916,"IT","ITG","ITG2",40.332337000000003,"E",8.7938779999999994,"17/06/09","1","WG",5,40.332360000000001,"E",8.7938899999999993,667,2,1,"E10","",5,"8","",0,2,"U111","8",2,2,1,1,5,0,0,0,3,0,0,0,"E10 23 01 62 01 31 23 14 E20",1,1,1,1,1
42181924,"IT","ITG","ITG2",40.404727999999999,"E",8.79251,"18/06/09","1","WG",6,40.404730000000001,"E",8.79251,649,0,1,"D10","",5,"8","",0,2,"U364","8",3,1,0,2,8,0,0,0,3,0,0,0,"D10 21 14 01 61 E20 10 B55 14 21 14 61 14 21 14 01 61 01 E20",1,1,1,1,1
42181942,"IT","ITG","ITG2",40.567588000000001,"E",8.7894179999999995,"11/06/09","1","WG",6,40.56758,"E",8.7894100000000002,360,1,1,"E20","",5,"8","",0,2,"U111","8",3,0,0,1,5,0,0,0,2,0,0,0,"E20 23 E20 21 14 E20",1,1,1,1,1
42201918,"IT","ITG","ITG2",40.350720000000003,"E",8.8169599999999999,"18/06/09","1","WG",7,40.350729999999999,"E",8.8169799999999992,698,2,1,"D20","",5,"8","",0,2,"U364","8",3,0,0,2,8,0,0,0,3,0,0,0,"D20 14 D10 22 E20 D10 21 14 E20 E10",1,1,1,1,1
42221910,"IT","ITG","ITG2",40.278602999999997,"E",8.8416940000000004,"12/06/09","1","WG",6,40.27861,"E",8.8415999999999997,457,8,1,"A22","",5,"8","",0,1,"U312","8",4,0,0,3,8,0,0,0,2,0,0,0,"A22 E30 31 01 62 01 31 E30 23 E20 23 14 B81 E10 23 B81 E10 23 E20 23 A E10 23 E20 23 E10",1,1,1,1,1
41981900,"IT","ITG","ITG2",40.184392000000003,"E",8.5629709999999992,"14/06/09","1","WG",7,40.18441,"E",8.5629000000000008,365,7,1,"B81","",4,"E10","",2,2,"U111","8",1,0,0,2,5,0,0,0,1,2,4,1,"B81 E10 E30 14 B81 E10 14 62 14 E20 B81 E10 62 71 21 B81 E10 14 71",1,1,1,1,1
42001830,"IT","ITG","ITG2",39.551003000000001,"E",8.6000879999999995,"06/07/09","3","WG",6,39.559719999999999,"E",8.5963700000000003,162,1020,1,"C10","C19",5,"8","",0,2,"U120","8",4,2,2,3,8,0,0,0,3,0,0,0,"PI( C10 61 C10 )PI",8,1,1,1,1
42001844,"IT","ITG","ITG2",39.677784000000003,"E",8.5973670000000002,"29/06/09","3","WG",10,39.681109999999997,"E",8.5928100000000001,-2,537,1,"E20","",5,"8","",0,2,"U111","8",3,0,0,3,5,0,0,0,3,0,0,0,"PI( E20 23 E20 )PI",8,1,1,1,1
42001862,"IT","ITG","ITG2",39.840761999999998,"E",8.5938459999999992,"28/06/09","1","WG",6,39.840781,"E",8.5937699999999992,-3,7,1,"C10","",5,"8","",0,2,"U120","8",1,0,0,2,8,0,0,0,3,0,0,0,"C10 F00 C10 11 61 11 61 B16 61 11 B16",1,1,1,1,1
42001880,"IT","ITG","ITG2",40.003711000000003,"E",8.5903010000000002,"10/06/09","1","WG",7,40.003520000000002,"E",8.5900999999999996,19,28,2,"A11","",5,"8","",0,1,"U111","8",1,0,0,3,5,0,0,0,2,0,0,0,"A B75 C10 D20 C10 E20 C10 23 B81 E10 23 C10 21 E20 21 10 B82 E10 D20 11 62 01 31 E30",1,1,1,1,1
42001888,"IT","ITG","ITG2",40.076124,"E",8.5887170000000008,"07/05/09","1","WG",6,40.075760000000002,"E",8.5891099999999998,162,50,1,"D10","",4,"B81","",2,2,"U111","8",3,1,0,2,5,0,0,0,3,0,0,0,"D10 B81 PI( 31 D10 )PI",1,1,1,1,1
42001898,"IT","ITG","ITG2",40.166631000000002,"E",8.5867310000000003,"15/06/09","3","WG",5,40.165680000000002,"E",8.5855599999999992,569,147,1,"E10","",5,"8","",0,2,"U111","8",3,2,2,3,5,0,0,0,3,0,0,0,"PI( E10 C10 E10 D10 C10 D10 C10 E10 )PI",8,1,1,1,1
42001902,"IT","ITG","ITG2",40.202832000000001,"E",8.585934,"14/06/09","1","WG",6,40.202820000000003,"E",8.5859100000000002,388,4,1,"C10","C19",5,"8","",0,2,"U120","8",4,2,2,2,8,0,0,0,3,0,0,0,"C10 62 PI( C10 )PI",1,1,1,1,1
42001906,"IT","ITG","ITG2",40.239030999999997,"E",8.5851360000000003,"04/06/09","1","WG",4,40.238979999999998,"E",8.5849299999999999,388,18,1,"B42","",5,"8","",0,1,"U113","8",1,0,0,2,8,0,0,0,3,0,0,0,"B42 21 D10 E20 14 21 PI( E20 14 23 E30 )PI 14 23 E10 31 01 62 01 23 E10",1,1,1,1,1
42021828,"IT","ITG","ITG2",39.53322,"E",8.6236040000000003,"06/07/09","3","WG",7,39.52946,"E",8.6320399999999999,168,835,1,"D10","",5,"8","",0,2,"U400","8",4,1,0,3,8,0,0,0,3,0,0,0,"PI( D10 F00 D10 F00 61 F00 61 D10 61 D10 )PI",8,1,1,1,1
44362224,"IT","ITI","ITI1",43.113776999999999,"E",11.40903,"19/05/09","1","WG",4,43.114289999999997,"E",11.409129999999999,138,57,1,"B12","",5,"8","",0,1,"U111","8",3,0,0,2,5,0,0,0,2,0,0,0,"B12 31 B12 31 01 61 31 B15 31 61",1,1,1,1,1
44362278,"IT","ITI","ITI1",43.601035000000003,"E",11.420795,"19/06/09","1","WG",7,43.601179999999999,"E",11.42094,297,21,1,"B81","",5,"E10","",5,2,"U111","8",3,255,0,3,5,0,0,0,3,0,0,0,"B81 A B81 E10 24 B81 E10 61 E20 13 E20 B81 E10 E20",1,1,1,1,1
44382220,"IT","ITI","ITI1",43.077334999999998,"E",11.432653999999999,"20/05/09","3","WG",11,43.079659999999997,"E",11.4185,380,1180,1,"C10","C18",5,"8","",0,2,"U120","8",4,2,2,3,8,0,0,0,3,0,0,0,"PI( C10 )PI",8,1,1,1,1
44382270,"IT","ITI","ITI1",43.528517000000001,"E",11.443709999999999,"22/06/09","1","WG",8,43.528509999999997,"E",11.443709999999999,484,1,1,"B81","",3,"E10","",5,2,"U111","8",2,1,0,2,5,0,0,0,2,0,0,0,"B81 E10 PI( C10 )PI",1,1,1,1,1
44382274,"IT","ITI","ITI1",43.564604000000003,"E",11.444604,"22/06/09","3","WG",9,43.564610000000002,"E",11.447620000000001,198,250,1,"D10","",5,"8","",0,2,"U400","8",3,2,2,3,8,0,0,0,3,0,0,0,"PI( D10 01 32 14 D10 14 31 14 D10 23 62 E20 31 E20 32 D20 )PI E20 23 62 E20",8,1,1,1,1
44382288,"IT","ITI","ITI1",43.690900999999997,"E",11.447746,"13/07/09","1","WG",7,43.690620000000003,"E",11.44774,139,30,1,"B52","",5,"8","",0,1,"U111","8",3,0,0,2,5,0,0,0,3,0,0,0,"B52 24 A E20 61 23 B43 23 E10",1,1,1,1,1
44382292,"IT","ITI","ITI1",43.726984000000002,"E",11.448646999999999,"13/07/09","1","WG",6,43.726990000000001,"E",11.448639999999999,235,1,1,"B52","",4,"8","",0,1,"U111","8",3,0,0,2,5,0,0,0,3,0,0,0,"B52 14 B15 01 62 B81 E10 23 A 23 B15",1,1,1,1,1
44402224,"IT","ITI","ITI1",43.113089000000002,"E",11.458030000000001,"20/05/09","1","WG",5,43.113079999999997,"E",11.45797,137,2,1,"D10","",5,"8","",0,2,"U311","8",4,2,1,2,8,0,0,0,3,0,0,0,"D10 63 D20 E20 14 31 14 PI( Bx1 )PI",1,1,1,1,1
44402278,"IT","ITI","ITI1",43.600340000000003,"E",11.470204000000001,"19/06/09","1","WG",5,43.600340000000003,"E",11.4702,135,1,1,"B16","",5,"8","",0,1,"U111","8",2,0,0,2,5,0,0,0,3,0,0,0,"B16 61 C10 61 11 23 31 B82 E10 E20 B75 E10 23 C10",1,1,1,1,1
45502126,"IT","ITI","ITI4",42.200634000000001,"E",12.763820000000001,"28/06/09","3","WG",5,42.203069999999997,"E",12.76127,347,337,1,"B81","",4,"E10","",3,2,"U111","8",2,1,0,3,5,0,0,0,3,0,0,0,"PI( B81 E10 02 B81 E10 02 B81 E10 02 B81 E10 02 B81 E10 )PI",8,1,1,1,1
45522086,"IT","ITI","ITI4",41.838824000000002,"E",12.771455,"11/07/09","1","WG",5,41.838830000000002,"E",12.77145,251,1,1,"B82","",4,"E10","",5,2,"U111","8",3,1,0,2,5,0,0,0,3,0,0,0,"B82 E10 01 61 01 E20 B75 E10 E20 24 B82 E10 E20 B75 E10 23",1,1,1,1,1
45522100,"IT","ITI","ITI4",41.965237999999999,"E",12.777195000000001,"30/06/09","1","WG",6,41.964820000000003,"E",12.777279999999999,83,48,1,"B81","",4,"E10","",5,2,"U111","8",2,1,0,2,5,0,0,0,2,0,0,0,"B81 E10 E20 B81 E10 23 01 62 01 23 24 B81 E10 61 23 24 B81 E10",1,1,1,1,1
45522118,"IT","ITI","ITI4",42.127749999999999,"E",12.784622000000001,"29/06/09","1","WG",5,42.127740000000003,"E",12.7844,335,20,1,"B81","",3,"E10","",5,2,"U111","8",4,1,0,2,5,0,0,0,3,0,0,0,"B81 E10 10 B81 E10 B82 E10 E20 14 B81 E10 E20 C10",1,1,1,1,1
45542092,"IT","ITI","ITI4",41.892336999999998,"E",12.79791,"11/07/09","1","WG",4,41.892330000000001,"E",12.797969999999999,218,4,1,"B82","",3,"B81","",3,2,"U111","8",1,0,0,2,5,0,0,0,1,2,1,1,"B82 E10 B81 E10 B82 E10 B81 E10 10 B81 E10 B82 E10 B81 E10",1,1,1,1,1
45542098,"IT","ITI","ITI4",41.946513000000003,"E",12.800393,"30/06/09","2","WG",6,41.945540000000001,"E",12.80012,424,110,1,"D10","",4,"8","",0,2,"U112","8",4,2,2,1,5,0,0,0,3,0,0,0,"D10 C10 24 62 24 C10",1,1,1,1,1
45562088,"IT","ITI","ITI4",41.855545999999997,"E",12.820242,"15/07/09","2","WG",3,41.852719999999998,"E",12.824299999999999,283,462,1,"E20","",5,"8","",0,2,"U370","8",2,0,0,2,8,0,0,0,3,0,0,0,"E20 A PI( A E20 )PI",1,1,1,1,1
45562100,"IT","ITI","ITI4",41.963898,"E",12.825248,"03/07/09","1","WG",4,41.96367,"E",12.82497,255,37,1,"B52","",5,"8","",0,1,"U111","8",3,0,0,2,5,0,0,0,3,0,0,0,"B52 C10 23 61 E10 C10",1,1,1,1,1
45562124,"IT","ITI","ITI4",42.180568000000001,"E",12.835333,"29/06/09","1","WG",5,42.181060000000002,"E",12.83488,488,65,1,"D20","",5,"8","",0,2,"U400","8",4,0,0,1,8,0,0,0,3,0,0,0,"D20 23 D20",1,1,1,1,1
42221946,"IT","ITG","ITG2",40.604342000000003,"E",8.8357620000000008,"11/06/09","1","WG",7,40.604349999999997,"E",8.8357200000000002,255,2,1,"E10","",5,"8","",0,2,"U111","8",3,2,1,2,5,0,0,0,3,0,0,0,"E10 23 B54 01 32 14 B53",1,1,1,1,1
42261910,"IT","ITG","ITG2",40.279144000000002,"E",8.8884889999999999,"12/06/09","1","WG",5,40.279130000000002,"E",8.8885199999999998,381,3,1,"B54","",5,"8","",0,1,"U111","8",3,0,0,1,5,0,0,0,3,0,0,0,"B54 21 E30 14 21 14 E30 21 23 01 E30",1,1,1,1,1
42301948,"IT","ITG","ITG2",40.623502000000002,"E",8.9295259999999992,"10/06/09","1","WG",4,40.623519999999999,"E",8.9295399999999994,214,2,1,"E20","",5,"8","",0,2,"U112","8",2,0,0,2,5,0,0,0,2,0,0,0,"E20 24 E20 24 23 01 61 01 23 01 F00 E20 F00 01 14 23 01 F00 24 F00",1,1,1,1,1
42361916,"IT","ITG","ITG2",40.334698000000003,"E",9.0046350000000004,"13/06/09","1","WG",4,40.334668999999998,"E",9.0046499999999998,299,1,1,"E20","",5,"8","",0,2,"U111","8",3,0,0,2,5,0,0,0,1,2,4,1,"E20 10 21 01 61 01 23 E20",1,1,1,1,1
42361920,"IT","ITG","ITG2",40.370896000000002,"E",9.0040709999999997,"13/06/09","1","WG",9,40.370890000000003,"E",9.0040399999999998,370,2,1,"C10","C109",3,"E20","8",5,2,"U111","8",2,2,2,1,5,8,8,8,1,2,2,1,"C10 E20 32 D10 23 01 61 01 D10 01 61 D10",1,1,1,1,1
42021882,"IT","ITG","ITG2",40.022148000000001,"E",8.6132089999999994,"10/06/09","3","WG",5,40.022640000000003,"E",8.6121300000000005,16,117,1,"B15","",5,"8","",0,1,"U111","8",4,0,0,3,5,0,0,0,3,0,0,0,"PI( B15 23 Bx1 01 31 01 Bx1 01 31 01 Bx1 )PI",8,1,1,1,1
42041824,"IT","ITG","ITG2",39.497317000000002,"E",8.6474820000000001,"06/07/09","3","WG",9,39.49924,"E",8.6533599999999993,162,548,1,"B81","",4,"8","",0,2,"U111","8",1,0,0,3,5,0,0,0,3,0,0,0,"PI( B81 Bx1 )PI",8,1,1,1,1
42041838,"IT","ITG","ITG2",39.624107000000002,"E",8.6448560000000008,"04/07/09","1","WG",4,39.624099999999999,"E",8.6448099999999997,35,2,1,"E20","",1,"8","",0,2,"U111","8",2,0,0,1,5,0,0,0,1,2,1,1,"E20 24 10 23 E20 14 E20",1,1,1,1,1
42041850,"IT","ITG","ITG2",39.732770000000002,"E",8.642595,"29/06/09","1","WG",8,39.732950000000002,"E",8.6426200000000009,9,20,1,"C10","",5,"8","",0,2,"U120","8",3,1,0,2,8,0,0,0,3,0,0,0,"C10 B51 24 62 B16 62 31 13 A PI( E30 )PI",1,1,1,1,1
