"POINT_ID","NUTS0","NUTS1","NUTS2","TH_LAT","TH_LONG","SURVEY_DATE","OBS_TYPE","PI_EXTENSION","GPS_PROJ","GPS_PREC","GPS_LAT","GPS_EW","GPS_LONG","GPS_ALTITUDE","OBS_DIST","OBS_DIR","LC1","LC1_SPECIES","LC1_PCT","LC2","LC2_SPECIES","LC2_PCT","OBS_RADIUS","LU1","LU1_TYPE","LU1_PCT","LU2","LU2_TYPE","LU2_PCT","AREA_SIZE","TREES_HEIGHT_MATURITY","TREES_HEIGHT_SURVEY","FEATURE_WIDTH","LAND_MNGT","LC_LU_SPECIAL_REMARK","PROTECTED_AREA","WM","WM_SOURCE","WM_TYPE","WM_DELIVERY","SOIL_TAKEN","SOIL_PLOUGH","SOIL_CROP","SOIL_STONES","PHOTO_P","PHOTO_N","PHOTO_E","PHOTO_S","PHOTO_W","INSPIRE_PLCC1","INSPIRE_PLCC2","INSPIRE_PLCC3","INSPIRE_PLCC4","INSPIRE_PLCC5","INSPIRE_PLCC6","INSPIRE_PLCC7","INSPIRE_PLCC8","TRANSECT"
53344166,"EE","EE0","EE00",59.428460231,28.034152979,"27/08/15",1,"",1,4,59.42847,"E",28.03415,19,1,1,"C31","C312",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,1,2,1,1,1,1,1,1,1,60,30,0,10,0,0,0,0,"C31;61;C32;01;62;01;C10;24;E30;C32"
53363970,"EE","EE0","EE00",57.724300166,27.205101818,"11/07/15",1,"",1,3,57.72429,"E",27.20516,149,4,1,"C10","C10D",7,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,90,5,5,0,0,0,0,"C10;E10;24;E10;C33"
53364006,"EE","EE0","EE00",58.036924572,27.356524788,"16/08/15",1,"",1,3,58.03711,"E",27.35641,47,22,1,"B18","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B18;C10"
53364024,"EE","EE0","EE00",58.193163607,27.433390945,"01/08/15",1,"",1,3,58.19316,"E",27.43339,42,0,1,"E20","8",7,"8","8",8,2,"U370","8",7,"8","8",8,1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;61;10;61;01;24;B11"
53364168,"EE","EE0","EE00",59.441241599,28.077573758,"19/11/15",7,"",8,8888,88.888888,"8",88.888888,8888,8888,2,"E30","8",7,"8","8",8,2,"U112","8",7,"8","8",8,2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,100,0,0,0,0,"PI;E30;G21;E30;61;C31;E10;PI"
53383956,"EE","EE0","EE00",57.598389106,27.179563372,"22/06/15",1,"",1,3,57.59837,"E",27.17953,194,2,1,"C10","C10D",5,"8","8",8,2,"U120","8",7,"8","8",8,2,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,65,0,35,0,0,0,0,"C10;E20;C10;E20"
53383974,"EE","EE0","EE00",57.754742078,27.254436085,"11/07/15",3,"",1,3,57.75282,"E",27.24944,208,366,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,100,0,0,0,0,"PI;E20;C10;G11;C10;PI"
53383992,"EE","EE0","EE00",57.911046845,27.330063748,"16/08/15",1,"",1,3,57.91105,"E",27.33007,85,0,1,"C22","C222",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,90,0,5,0,5,0,0,0,"C22;61;C22"
53383998,"EE","EE0","EE00",57.96313763,27.355442626,"15/08/15",3,"",1,3,57.9633,"E",27.35471,57,47,1,"E10","8",7,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,2,8,8,8,8,4,8,8,8,8,1,1,1,1,5,0,5,90,0,0,0,0,"PI;E10;23;C32;31;C23;PI"
53384002,"EE","EE0","EE00",57.997861801,27.37240936,"16/08/15",1,"",1,3,57.99788,"E",27.37239,53,2,1,"C33","C332",7,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,50,40,0,10,0,0,0,0,"C33;C10;31;E30;B15"
53384010,"EE","EE0","EE00",58.06730287,27.406457335,"16/08/15",1,"",1,3,58.06734,"E",27.40649,49,5,1,"C23","C232",5,"8","8",8,2,"U120","8",7,"8","8",8,2,2,1,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,55,5,20,20,0,0,0,0,"C23;C33;B32;E20"
53384160,"EE","EE0","EE00",59.367462069,28.074409104,"27/08/15",1,"",1,4,59.36748,"E",28.07439,27,2,1,"C10","8",7,"8","8",8,2,"U120","8",7,"8","8",8,1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,95,0,5,0,0,0,0,"C10;E20;C10;31;C10"
53403960,"EE","EE0","EE00",57.628842879,27.228690051,"15/07/15",1,"",1,3,57.62885,"E",27.22868,193,0,1,"C22","C222",6,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,80,0,10,0,10,0,0,0,"C22;C23;E10;E30;D10;C33"
50524006,"EE","EE0","EE00",58.570572008,22.617405398,"11/06/15",1,"",1,3,58.57058,"E",22.61742,21,0,1,"B53","B53k",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,2,3,5,5,4,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B53;E20;31;E20;24;E20"
50524032,"EE","EE0","EE00",58.8000918,22.700257319,"23/05/15",1,"",1,3,58.80009,"E",22.70031,14,0,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,3,5,5,4,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;E30;23;C10;E20"
50524036,"EE","EE0","EE00",58.83539848,22.713115642,"23/05/15",1,"",1,5,58.83544,"E",22.71315,20,0,1,"C10","C10D",5,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,70,15,15,0,0,0,0,"C10"
50524042,"EE","EE0","EE00",58.88835646,22.732459636,"24/05/15",1,"",1,5,58.88837,"E",22.73252,20,0,1,"C10","C10D",5,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,50,10,40,0,0,0,0,"C10;31;14;61;C31"
50524050,"EE","EE0","EE00",58.958963282,22.758357652,"25/05/15",1,"",1,7,58.959,"E",22.75835,24,0,1,"C32","C322",5,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,30,30,10,30,0,0,0,0,"C32;E10;24;E10;24;C31;62;C31;62;C31;E20;C31"
50543976,"EE","EE0","EE00",58.302536955,22.556920687,"16/06/15",1,"",1,4,58.30252,"E",22.55695,16,0,1,"C10","C10D",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,3,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,90,5,5,0,0,0,0,"C10;31;14;B14"
50543980,"EE","EE0","EE00",58.337855158,22.569399475,"04/06/15",1,"",1,4,58.33787,"E",22.56943,18,0,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;C10;61;C32;E20;C32;01;62;01;C32;F40;C32;24;C32"
50543998,"EE","EE0","EE00",58.496773803,22.625911783,"16/06/15",1,"",1,4,58.49678,"E",22.62593,28,0,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,1,2,1,1,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;01;62;01;B13"
50563968,"EE","EE0","EE00",58.228747821,22.565554264,"15/06/15",1,"",1,3,58.22876,"E",22.56552,5,0,1,"C22","C222",5,"8","8",8,2,"U420","8",7,"8","8",8,4,2,1,2,2,7,1,8,8,8,8,4,8,8,8,1,1,1,1,1,60,0,0,40,0,0,0,0,"C22;H11;C22;E20;H11;G12;H11;C22;PI;C22;PI"
50563986,"EE","EE0","EE00",58.387665128,22.621818969,"04/06/15",1,"",1,5,58.38768,"E",22.62183,22,0,3,"C10","8",7,"8","8",8,2,"U420","8",7,"8","8",8,3,2,2,1,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,90,0,10,0,0,0,0,"23;C10;61;14;31;C10;31;14;E20"
50564044,"EE","EE0","EE00",58.899582263,22.807158031,"25/05/15",1,"",1,5,58.89957,"E",22.80719,19,0,1,"C33","C332",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,65,30,0,5,0,0,0,0,"C33;PI;C33;E10;C10;31;C31;PI;C31"
50584046,"EE","EE0","EE00",58.914002763,22.847786758,"25/05/15",1,"",1,8,58.91401,"E",22.84784,17,0,1,"C10","C10D",6,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,80,0,20,0,0,0,0,"C10;31;E10;C10;E10;C10;01;62;01;31;C10"
50603978,"EE","EE0","EE00",58.310696367,22.66389177,"11/06/15",1,"",1,9,58.31066,"E",22.66394,12,0,1,"C33","C332",6,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,55,30,0,15,0,0,0,0,"C33;E10;C32;E10;C31"
50603986,"EE","EE0","EE00",58.381309449,22.689096877,"11/06/15",1,"",1,5,58.38151,"E",22.68878,28,28,1,"B32","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B32;A;E20"
50603990,"EE","EE0","EE00",58.416614344,22.7017431,"04/06/15",1,"",1,7,58.41662,"E",22.70174,21,0,1,"C10","C10D",6,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,15,70,0,15,0,0,0,0,"C10;31;14;61;C10;31;01;B15;E20"
50604004,"EE","EE0","EE00",58.540172811,22.746235818,"12/06/15",1,"",1,6,58.54017,"E",22.74626,30,0,1,"C23","C232",7,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,80,10,0,0,0,0,10,0,"C23;61;C23;C33;PI;C33;PI"
50604008,"EE","EE0","EE00",58.575472745,22.759014414,"12/06/15",1,"",1,4,58.57549,"E",22.759,5,0,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,3,5,5,4,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;E10;23;31;01;62;01;31;E20"
52564150,"EE","EE0","EE00",59.459282304,26.628704412,"13/08/15",1,"",1,3,59.45929,"E",26.62876,52,3,1,"E30","8",7,"8","8",8,2,"U120","8",7,"8","8",8,3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,5,90,0,0,0,5,"E30;10;E30;31;14;E20;14;31;14;E20;B51"
52583990,"EE","EE0","EE00",58.060308615,26.00514474,"13/08/15",1,"",1,5,58.06031,"E",26.00514,51,1,1,"C31","C312",6,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,50,30,0,15,5,0,0,0,"C31;C33;C23"
52583996,"EE","EE0","EE00",58.11267303,26.028740749,"13/08/15",1,"",1,5,58.11268,"E",26.02877,44,2,1,"C33","C332",6,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,50,30,5,0,5,0,0,10,"C33;61;C31;C10;C32"
52584058,"EE","EE0","EE00",58.653504599,26.277339044,"08/08/15",1,"",1,3,58.6535,"E",26.27736,64,1,1,"B16","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B16"
52584062,"EE","EE0","EE00",58.688379964,26.293682469,"08/08/15",3,"",1,3,58.68667,"E",26.30498,64,680,1,"C10","C10C",6,"8","8",8,2,"U420","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,5,80,0,10,0,0,5,0,"PI;C10;G11;C10;PI;B16"
52584094,"EE","EE0","EE00",58.967307172,26.425796407,"29/07/15",1,"",1,5,58.96732,"E",26.42583,103,3,1,"C31","C312",6,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,30,45,5,20,0,0,0,0,"C31;31;C31;C10"
52584134,"EE","EE0","EE00",59.315773662,26.594428406,"23/08/15",1,"",1,3,59.31577,"E",26.59443,75,0,1,"B32","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B32;24;E20;B75;A;E20;62;24;62;01;13"
52584158,"EE","EE0","EE00",59.524748605,26.697519431,"13/08/15",1,"",1,3,59.52475,"E",26.69752,10,0,1,"C33","C332",7,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,45,40,0,15,0,0,0,0,"C33;C10;C31;61;C10;15;E20"
52603982,"EE","EE0","EE00",57.986482742,26.006795618,"13/08/15",1,"",1,3,57.98648,"E",26.00681,57,1,1,"D20","8",5,"8","8",8,2,"U420","8",7,"8","8",8,3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,50,50,0,0,0,0,"D20;C10;E10"
52604024,"EE","EE0","EE00",58.352934417,26.173224554,"22/05/15",1,"",1,3,58.35293,"E",26.17314,56,3,1,"C10","C10D",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,5,85,0,10,0,0,0,0,"C10;31;02;62;02;31;C10;B55"
52604054,"EE","EE0","EE00",58.614547495,26.294562393,"08/08/15",1,"",1,3,58.61453,"E",26.2945,57,3,1,"C10","C10D",7,"8","8",8,2,"U120","8",7,"8","8",8,3,2,1,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,90,0,10,0,0,0,0,"C10;C31;31;C31"
52604060,"EE","EE0","EE00",58.666856073,26.319081269,"10/08/15",1,"",1,3,58.66682,"E",26.31892,68,10,1,"C21","C212",6,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,70,15,0,15,0,0,0,0,"C21;01;31;E20;62;E20;31;01;C31;31;C21"
52564132,"EE","EE0","EE00",59.302517227,26.551757392,"13/08/15",1,"",1,3,59.30252,"E",26.55174,94,1,1,"C31","8",5,"8","8",8,2,"U120","8",7,"8","8",8,1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,40,30,0,30,0,0,0,0,"C31;C10"
53403988,"EE","EE0","EE00",57.871988728,27.345944272,"12/07/15",1,"",1,3,57.87199,"E",27.34594,84,0,1,"B15","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,3,5,5,4,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B15"
53404158,"EE","EE0","EE00",59.345614461,28.099140451,"26/08/15",3,"",1,3,59.35024,"E",28.10927,29,772,1,"G21","8",7,"8","8",8,1,"U210","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,0,0,0,0,0,"PI;G21;F40;C10;61;G11;F40;C10;61;C10;PI"
53423958,"EE","EE0","EE00",57.607169747,27.252916254,"22/06/15",1,"",1,3,57.60717,"E",27.25294,188,1,1,"B13","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B13;24;B13;61;B13;24;B13;24;B13"
53423976,"EE","EE0","EE00",57.7634758,27.328127843,"21/06/15",1,"",1,3,57.76346,"E",27.32812,134,2,1,"E30","8",7,"8","8",8,2,"U112","8",7,"8","8",8,3,8,8,8,2,7,4,3,5,5,4,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E30;C10;E30;C10;E30;C10;31;C22"
53423980,"EE","EE0","EE00",57.798203886,27.34494413,"21/06/15",3,"",1,3,57.78334,"E",27.324,115,2070,1,"C10","C10D",7,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,90,0,10,0,0,0,0,"PI;C10;C22;C10;C22;PI"
53424012,"EE","EE0","EE00",58.075941319,27.480837082,"16/08/15",1,"",1,3,58.07596,"E",27.48089,37,3,1,"B12","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"B12;F40;14;31;14;B11"
53424016,"EE","EE0","EE00",58.110647499,27.497995868,"01/08/15",2,"",1,3,58.11113,"E",27.49608,37,125,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,3,5,5,4,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;24;B11;D10;31;E30;61;01;B11"
53424156,"EE","EE0","EE00",59.323763012,28.123843211,"26/08/15",3,"",1,3,59.34073,"E",28.13063,24,1925,1,"C32","C322",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,50,40,0,10,0,0,0,0,"PI;C32;PI"
53424160,"EE","EE0","EE00",59.358376139,28.142477039,"27/08/15",1,"",1,3,59.35829,"E",28.14268,19,16,1,"C10","C10B",5,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,60,10,30,0,0,0,0,"C10;01;22;01;C10;01;62;01;C10"
52164052,"EE","EE0","EE00",58.684908592,25.547467126,"30/05/15",2,"",1,3,58.68291,"E",25.55002,67,267,1,"B32","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,3,5,5,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"B32"
52164066,"EE","EE0","EE00",58.807302009,25.602361535,"31/05/15",1,"",1,3,58.8073,"E",25.60236,60,0,1,"E30","8",7,"8","8",8,2,"U112","8",7,"8","8",8,4,8,8,8,2,7,4,3,5,5,4,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E30;14;G21;C10;PI;E20;31;C10;C31;PI"
52164088,"EE","EE0","EE00",58.999587922,25.689528982,"17/06/15",3,"",1,3,58.99648,"E",25.67722,83,785,2,"H12","8",7,"8","8",8,2,"U140","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,0,0,0,0,0,"PI;31;H12;31;H12;31;H12;31;H12;31;H12;31;H12;31;H12;31;H12;G21;61;H12;PI"
52164102,"EE","EE0","EE00",59.121921713,25.745583071,"06/07/15",1,"",1,3,59.12193,"E",25.74557,90,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;C31;61;C10;G11;C31;PI;C10;PI"
52164120,"EE","EE0","EE00",59.279173356,25.81833012,"17/07/15",3,"",1,3,59.28001,"E",25.82692,89,498,1,"C33","C332",6,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,55,30,0,15,0,0,0,0,"PI;C33;C10;E20;C22;PI"
52164138,"EE","EE0","EE00",59.436385568,25.891850204,"25/07/15",1,"",1,4,59.43637,"E",25.89182,81,2,1,"C31","C312",5,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,20,50,15,15,0,0,0,0,"C31;31;C31;61;C31;61;C31;61;C31"
52184022,"EE","EE0","EE00",58.418688726,25.464747181,"07/09/15",1,"",1,10,58.41871,"E",25.46478,102,2,1,"C31","C312",6,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,30,55,5,5,5,0,0,0,"C31;C10;PI;C10;PI;C10"
52184026,"EE","EE0","EE00",58.453670182,25.480149166,"06/09/15",1,"",1,3,58.45367,"E",25.48015,94,0,1,"B51","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,3,5,5,4,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B51"
52184044,"EE","EE0","EE00",58.611063855,25.549897167,"30/05/15",1,"",1,3,58.61107,"E",25.54991,56,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;B13;01;24;31;01;62;01;31;14;B13"
53403982,"EE","EE0","EE00",57.819895924,27.320664031,"21/06/15",1,"",1,3,57.8199,"E",27.32063,107,2,1,"C33","C332",6,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,40,40,10,10,0,0,0,0,"C33;61;E30;C33"
50604040,"EE","EE0","EE00",58.857832181,22.862320497,"24/05/15",1,"",1,5,58.85786,"E",22.86227,13,0,1,"C10","C10D",5,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,1,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,60,20,20,0,0,0,0,"C10;32;14;E10;PI;E20;C10;E20;14;31;14;E20;PI"
51224002,"EE","EE0","EE00",58.419296863,23.783657723,"28/09/15",1,"",1,3,58.41932,"E",23.78367,16,0,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,3,5,5,4,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;14;31;14;E20"
51463990,"EE","EE0","EE00",58.27176965,24.144000076,"28/09/15",1,"",1,4,58.27173,"E",24.14403,7,0,1,"B51","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,3,5,5,4,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B51;02;31;C10;D10;PI;31;C10;PI"
51464008,"EE","EE0","EE00",58.429900133,24.207362588,"14/05/15",1,"",1,6,58.4299,"E",24.20742,19,0,1,"C31","C312",7,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,40,60,0,0,0,0,0,0,"C31"
51464040,"EE","EE0","EE00",58.71094655,24.321641258,"11/05/15",1,"",1,6,58.71096,"E",24.32161,16,0,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,3,5,5,4,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;C31;32;E20;C10;G21;PI;C10;E20;A;PI"
51464058,"EE","EE0","EE00",58.868992762,24.386859854,"15/07/15",1,"",1,6,58.86898,"E",24.38688,38,0,1,"C31","C312",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,65,25,10,0,0,0,0,0,"C31"
51464094,"EE","EE0","EE00",59.184992088,24.519370123,"04/10/15",1,"",1,9,59.185,"E",24.51936,57,0,1,"C33","C332",6,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,2,8,8,8,8,1,2,1,1,1,1,1,1,1,50,30,0,10,10,0,0,0,"C33;PI;C31;PI"
51464098,"EE","EE0","EE00",59.220095372,24.534266926,"27/07/15",1,"",1,4,59.22011,"E",24.53428,49,0,1,"E10","8",7,"8","8",8,2,"U111","8",7,"8","8",8,2,2,1,2,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,5,0,0,95,0,0,0,0,"E10;62;E20;C10;01;62;E20"
51464116,"EE","EE0","EE00",59.37804074,24.601738929,"06/10/15",1,"",1,6,59.37887,"E",24.60094,45,99,1,"C32","C322",6,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,1,8,8,8,8,4,8,8,8,1,1,1,1,1,40,40,0,0,20,0,0,0,"C32"
51484000,"EE","EE0","EE00",58.35606314,24.212607743,"30/06/15",3,"",1,5,58.35856,"E",24.21261,18,275,1,"C31","C31B",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,50,40,0,0,10,0,0,0,"PI;C31;C10;PI"
51484046,"EE","EE0","EE00",58.760025542,24.377153377,"26/06/15",1,"",1,3,58.76004,"E",24.37717,21,0,1,"E30","8",7,"8","8",8,2,"U420","8",7,"8","8",8,3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,5,95,0,0,0,0,"E30;31;E30"
51484054,"EE","EE0","EE00",58.830259418,24.406219835,"15/07/15",1,"",1,4,58.83025,"E",24.40618,34,0,1,"C31","C312",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,30,60,0,10,0,0,0,0,"C31;E30;C31;PI;C31;PI"
51484082,"EE","EE0","EE00",59.076029508,24.509026421,"29/06/15",3,"",1,5,59.07851,"E",24.51071,61,290,1,"C33","C332",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,60,30,0,10,0,0,0,0,"PI;C33;C31;PI"
51484096,"EE","EE0","EE00",59.198885992,24.561065112,"27/07/15",3,"",1,7,59.20887,"E",24.57652,53,1405,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,100,0,0,0,0,"PI;E20;C10;C31;PI"
51484100,"EE","EE0","EE00",59.233984314,24.576012133,"04/10/15",3,"",1,5,59.23126,"E",24.57396,42,325,1,"H12","8",7,"8","8",8,1,"U140","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,0,0,0,0,0,"PI;H12;61;C10;H12;14;31;14;H12;C10;31;14;H12;C10;PI"
51484108,"EE","EE0","EE00",59.304176227,24.60601205,"06/10/15",1,"",1,8,59.30415,"E",24.60619,43,0,1,"C22","C222",6,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,75,10,10,0,5,0,0,0,"C22"
51484114,"EE","EE0","EE00",59.356816006,24.628605106,"27/07/15",3,"",1,3,59.35717,"E",24.62925,46,53,2,"C10","C10D",7,"8","8",8,2,"U312","8",7,"8","8",8,2,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,10,90,0,0,0,0,0,0,"PI;C10;PI;A"
